irradiance,ambient temp,wind speed,relative humidity,pressure
949.9,22.78,19.8,34.4,1000.1
795.5,22.16,18.4,34.8,1000.1
664.34,22.08,15.4,35,1000.1
647.21,21.9,13.8,35.4,1000.1
877.93,21.94,15.6,38.2,1000.1
798.77,22.48,21.4,36.8,1000
787.27,22.3,18.4,35.6,999.9
811.32,22.28,17.6,36.6,999.82
798.94,22.06,18.6,35.4,999.8
828.21,22.08,16,35.6,999.72
814.43,22.72,16.6,35,999.68
802.83,22.44,19.6,35,999.64
791.43,22.62,18,35,999.68
723.44,22.72,18.8,35,999.6
672.22,22.58,17.8,33.8,999.6
699.2,22.52,17.4,33.6,999.56
702.94,22.66,19.8,34.8,999.48
688.9,22.44,20.2,33.2,999.4
659.99,22.78,20.4,31.8,999.28
666.84,22.9,19,32,999.18
655.36,22.64,20.6,32.8,999.06
569.8,22.6,21.2,32.6,999
583.75,22.76,20.8,32.8,999
616.45,22.66,20.2,34.4,999.1
604.79,22.88,22.2,34.8,999
578.06,22.72,22,34.6,998.96
552.36,22.56,20.6,36.4,998.9
530.13,22.74,21.4,36.2,998.9
510.07,22.46,22.4,35.8,998.84
489.12,22.48,20.4,35.4,998.82
469.8,22.32,22.6,35,998.88
449.31,22.48,22.4,35.2,998.9
429.86,22.52,22,36.4,998.9
410.88,22.22,21.2,37.4,998.9
393.11,22.02,19.2,37.4,998.9
376.07,22.1,19.8,37.6,998.9
358.33,21.9,19.8,38.2,998.92
341.08,21.76,22.6,38.4,999
307.21,21.62,18.4,38.2,999.1
294.06,21.6,20.2,39.6,999.1
248.54,21.5,18.4,39.8,999.1
239.13,21.44,17.4,40.6,999.2
250.7,21.52,18.2,40.6,999.12
219.5,21.36,17.4,40.4,999.1
158.19,21.16,16,42.4,999.14
184.86,20.98,16.8,42.6,999.2
188.53,21.02,16.8,43.8,999.28
179.56,20.98,14.2,45.6,999.2
121.3,20.84,15.4,47,999.2
100.92,20.5,17,48.6,999.2
109.38,20.46,16.6,50,999.28
97.432,20.28,17.4,50,999.3
86.928,20.02,16.8,50.4,999.36
73.388,19.82,17.6,50.8,999.48
58.238,19.56,17.2,51.8,999.5
46.338,19.4,16.6,52.8,999.56
33.258,19.12,15.8,54.4,999.58
25.188,19,14.6,54.6,999.5
18.358,18.68,13.8,56,999.5
13.25,18.28,14.2,57.4,999.52
7.67,17.74,12.6,60.6,999.6
4.594,17.46,10.2,62.2,999.6
2.522,17.24,10.2,64,999.6
1.074,17.04,10.2,64.4,999.7
0,16.7,11,67,999.7
0,16.38,10.2,67.8,999.74
0,16.12,11,69.4,999.8
0,15.8,11,71.6,999.8
0,15.5,11.4,72,999.9
0,15.28,13,73,999.9
0,15.1,12.2,74,999.9
0,14.98,11,75.4,999.9
0,15,11,76.2,999.9
0,15.08,11.4,75.8,999.9
0,14.66,13,77.4,999.98
0,14.54,13.4,77.2,1000
0,14.4,13,78,1000
0,14.38,13,77.4,1000
0,14.2,14.2,78.2,1000
0,13.98,15,79.4,1000.1
0,13.82,15,79.8,1000.2
0,13.66,15,80.6,1000.1
0,13.62,13.8,80.8,1000
0,13.68,13.8,80.4,1000
0,13.56,15,80.8,1000
0,13.42,15,81.2,1000
0,13.26,15,82.4,1000.1
0,13.1,15,83,1000.1
0,13.1,15,83,1000.1
0,13.08,15,83.4,1000.1
0,12.9,15,83.8,1000.1
0,12.9,15,84,1000
0,12.92,15,83.2,1000
0,12.86,15,84.2,999.98
0,12.84,15.4,83.6,999.9
0,12.92,15,83.6,999.86
0,12.84,15,84.2,999.76
0,12.66,15,84.8,999.64
0,12.5,13.4,85.4,999.6
0,12.5,13.4,85.4,999.6
0,12.46,15,85.8,999.6
0,12.5,14.2,86,999.52
0,12.34,15,86.4,999.52
0,12.28,14.2,86.8,999.5
0,12.16,14.2,87,999.4
0,12.12,14.6,87.2,999.4
0,12.06,15,87.4,999.36
0,12.24,14.2,87,999.28
0,12.36,13,86.4,999.24
0,12.32,13.8,86.8,999.16
0,12.3,12.6,86.4,999.1
0,12.12,12.2,87,999.1
0,12.04,12.2,87.2,999.08
0,11.94,12.6,87.6,999
0,12.04,13,87.4,998.92
0,12.1,11.8,87,998.8
0,12.06,13.8,87,998.8
0,12.12,12.6,87.8,998.72
0,12.32,11.4,86.8,998.58
0,12.46,10.2,86.2,998.5
0,12,10.2,87.4,998.5
0,11.78,11,87.8,998.5
0,11.7,11.4,87.8,998.5
0,11.7,11.4,88,998.4
0,11.54,11.8,88.6,998.4
0,11.38,13,89.2,998.4
0,11.34,13.4,89.4,998.32
0,11.42,12.6,88.8,998.22
0,11.42,11.8,88.8,998.12
0,11.42,11,88.8,998.1
0,11.4,11,89,998.1
0,11.54,11.4,88.4,998.04
0,11.8,11,87.6,997.92
0,11.82,9.4,87.6,997.8
0,11.9,10.6,87.2,997.72
0,11.74,11,87.8,997.66
0,10.88,11,89.8,997.64
0,10.5,9,90.2,997.6
0,10.56,9.8,89.8,997.54
0,10.56,9,89.6,997.5
0,10.42,9.4,90,997.5
0,10.32,11,90.4,997.5
0,10.34,11,90.4,997.42
0,10.44,11.8,90.2,997.3
0,10.76,14.2,88,997.22
0,10.5,15,90,997.2
0,10.52,15.4,88.8,997.2
0,10.68,14.6,88.8,997.14
0,10.62,15,87.2,997.1
0,10.64,15.8,87.2,997.1
0,10.74,12.6,86.6,997.02
0,10.7,15.8,86.4,997.14
0,10.52,16.6,86.8,997.2
0,10.46,14.6,86.6,997.14
0,10.34,11.8,86.2,997.1
0,10.32,9.8,85.6,997.1
0,10.38,10.6,85.2,997.2
0,10.2,8.8,86.2,997.22
0,9.96,8.4,87.2,997.1
0,10.14,10,84.8,997
0,10.06,11,86.8,997
0,9.8,10.2,88,997.02
0,9.64,8.4,88.6,997.1
0,9.4,8.4,90.8,997.04
0,9.5,9.4,88.2,996.96
0,9.74,11.8,87.8,996.9
0,9.4,14.2,90.2,996.86
0,9.36,14.6,89.8,996.74
0,9.36,15,90.6,996.7
0,9.56,16.2,90.2,996.7
2.23,9.58,14.6,91.2,996.86
3.46,9.26,12.6,91,996.94
4.188,9.52,11,89.6,997.08
5.11,9.42,12.6,90.8,997.04
7.59,9.76,13.8,89,996.94
13.968,10.4,14.2,87.4,996.76
17.826,10.58,13,87.8,996.64
17.536,10.68,12.2,87.6,996.7
21.654,11.14,12.6,86.2,996.66
28.082,12,12.2,82.6,996.62
34.286,12.68,11.8,80.4,996.6
41.408,12.56,11,81.2,996.6
46.588,12.38,12.6,82.2,996.58
51.864,12.88,12.6,77.8,996.58
56.248,13.1,10.2,76,996.6
59.2,13.2,9.2,75.6,996.56
65.662,12.32,8.4,81.8,996.5
83.006,11.8,7,86.8,996.48
121.66,12.42,2.4,83.4,996.5
172.62,13.1,2.8,80.8,996.48
185.89,13.88,0.4,78.6,996.5
175.91,13.86,1.6,83,996.5
209.52,13.94,6.2,79.8,996.44
192.75,14.1,4.8,81.6,996.46
243.22,13.98,1.8,81.2,996.4
237.09,14.6,1.2,80.2,996.32
227.57,14.84,0,79.2,996.4
302.88,14.9,0,77.2,996.4
213.86,15.02,8,76.4,996.3
217.54,15.16,7.4,76.2,996.44
214.35,15.32,7.4,77.6,996.4
234.16,15.64,4.4,77.4,996.32
263.48,16.12,0.4,76.8,996.3
299.4,16.58,0,73,996.3
367.58,17.28,2.8,69.2,996.22
448.77,17.82,5.2,70,996.12
419.77,17.76,1.4,71.6,996.2
376.41,18.24,2,68,996.18
381.3,18.7,3.6,66,996.08
488.43,19.62,2.8,58.8,995.98
503.16,20.58,7.6,54.8,995.92
532.28,21.34,8.2,51.6,995.96
482.63,21.54,9.2,48.8,995.96
501.55,21.96,9.2,47.2,995.9
581.64,22.64,9.6,46.6,995.8
464.12,24.98,25.6,31,995.78
592.8,26.46,28.4,22.6,995.74
527.14,26.78,28,21,995.62
562.9,27.2,28.6,20,995.54
482.12,27.34,38,19.4,995.44
642.45,27.82,33,19.6,995.42
686.22,27.88,38.6,18,995.34
644.7,28.08,42.6,18.2,995.32
735.13,28.12,41.8,17.6,995.24
671.21,27.88,43.8,17.4,995.08
620.99,27.88,36.6,17.6,995.12
654.32,27.98,38,17.4,995.08
554.79,27.88,40.8,18,994.84
569.09,28.04,45.4,19,994.8
691.94,28.2,41,19,994.8
674.44,28.08,41.4,18.8,994.72
592.07,28.02,44.2,19,994.76
532.66,27.74,46.2,19,994.66
510.02,27.6,46.6,20,994.7
462.58,27.32,41,20.8,994.66
458.3,27.24,43.4,20.6,994.62
456.27,27.28,42,20.4,994.48
573.19,27.36,40.4,20.2,994.36
629.8,27.8,41.2,21.6,994.38
578.18,27.96,43.6,22.6,994.4
487.16,27.38,49.6,22.8,994.32
542.22,27.5,46.4,22.2,994.3
594.22,27.36,43.6,22.4,994.26
608.09,27.64,46.6,22.4,994.26
479.26,27.4,44.8,22,994.2
595.2,27.6,50,22.8,994.16
567.78,27.56,45.8,22,994.06
820.11,27.92,42.8,21.8,994.12
1033.7,28.98,45.2,20.8,994.18
700.72,28.88,47.6,21,994.06
664.35,28.62,44.6,21.8,993.92
765.15,29.32,47.4,22,993.9
650.26,29.02,44.2,22,993.92
539.88,28.86,47.6,22.8,993.98
643.19,28.96,42.6,23,994
853.11,29.72,42.8,22.4,994
718.9,29.62,38.2,22.8,994.1
658.2,29.68,35.4,23.4,994.1
702.54,30.02,35.8,23.6,994.04
796.94,30.08,39.8,23.2,993.96
1023.1,30.56,37.8,23,993.8
985,30.84,40.4,22.4,993.74
978.46,30.94,36.2,23.2,993.68
852.39,30.94,39.6,23.2,993.6
844.13,31.16,35.8,23.4,993.6
832.28,31.22,29.4,23.4,993.6
633.68,30.7,31,24.2,993.56
582.57,30.88,31,24.6,993.5
591.24,30.84,31.8,24,993.42
595.2,30.98,29.4,24.2,993.44
401.06,30.22,28.4,24.2,993.5
344.45,30.02,22.6,25,993.38
348.53,30.06,24,25.8,993.26
348.63,29.92,22.4,27.2,993.1
306.82,29.88,18.4,27.2,993
284.05,29.98,14.2,27.8,992.9
281.02,30.14,18.8,28,992.82
299.87,30.12,16,27.6,992.74
295.37,30.12,18.8,28.2,992.68
272.56,30.1,21.6,27.8,992.58
257.64,30,20,27,992.48
268.86,30.16,23,27.6,992.42
295.74,30.16,21.6,27.2,992.36
330.01,30.42,18.6,27.6,992.22
369.67,30.66,20.8,27.4,992.14
337.39,30.8,20.2,26.2,992.08
251.24,30.74,22.8,27,991.98
254.99,30.74,19.6,26.2,991.86
257.82,30.86,24.6,27.4,991.8
232.12,30.68,23.8,27.4,991.74
252.16,30.68,19.4,28.4,991.7
221.41,30.72,21.2,27,991.64
161.96,30.78,23.6,27,991.56
177.38,30.74,22.8,27.2,991.44
177.14,30.98,22.8,26.6,991.36
164.88,30.88,23.8,27.4,991.3
147.78,30.8,20.2,27.8,991.24
139.95,30.68,21.6,28.6,991.2
121.77,30.68,22.4,27.8,991.16
126.79,30.6,21.2,27.4,991.02
114.4,30.64,22.4,25.6,991
95.488,30.96,21.6,23,991.02
81.044,31,23.2,22.4,991.08
72.758,30.96,26.8,22,991.28
73.158,30.72,33.4,22.8,991.58
66.766,30.42,37.6,24.8,991.72
66.302,30.18,29.2,26.4,991.84
61.038,30.04,29,26.8,991.84
60.698,29.92,27.8,26.8,991.88
58.066,29.78,30.6,27.4,991.92
53.804,29.62,29,28,991.98
49.072,29.4,27.2,29,992.06
52.466,29.02,32.2,30.4,992.26
64.708,28.34,36.6,32.8,992.46
68.736,27.58,36.4,36,992.5
59.556,26.54,30,42.2,992.64
55.054,25.94,29,45,992.8
38.234,25.8,30,45.2,993.06
31.246,25.18,35,48.4,993.3
33.692,24.44,28,52.4,993.4
27.726,23.5,17.8,59.6,993.48
24.234,23.18,15.2,62.2,993.54
21.89,22.88,13,64,993.6
16.36,23.12,13.8,62.4,993.6
12.582,23.2,8.6,62.4,993.6
14.916,23.56,9,58.2,993.52
12.244,23.7,8.8,57.8,993.44
13.182,23.78,8,57.6,993.36
14.22,23.68,8.6,59,993.36
11.644,23.1,13,64.8,993.28
11.478,22.6,13.6,69.2,993.42
11.982,22.54,13.4,68.4,993.5
12.598,22.62,15,65.6,993.5
10.914,22.68,13,64.6,993.42
8.352,23.04,10.2,60.2,993.26
6.206,23.02,11.8,60.4,993.22
4.156,22.46,14.2,66.6,993.4
2.24,22,12.2,72.6,993.56
0.52,21.74,9.8,74.2,993.4
0,22.22,13.4,69.6,993.68
0.01,21.6,10.6,75.2,993.68
0.008,21.56,13,73.8,993.6
0,21.68,15.8,70,993.46
0,21.72,15.8,68.8,993.42
0,21.56,15,72.2,993.4
0,21.4,16.2,73.2,993.36
0,21.56,18,70,993.26
1.494,21.18,16.4,73.2,993.4
2.366,21.14,18.8,72.6,993.36
2.122,21,21.4,73.6,993.14
1.454,21,21.4,73.6,993.06
0.214,20.96,19,73.4,992.94
0,21.08,19.8,72,992.96
0,20.92,16.6,73.4,992.78
0,20.84,19.4,74.4,992.74
0,21.2,18.6,70.6,992.54
0,21.1,19.8,71,992.48
0,21.2,22.8,70.2,992.42
0,21.18,21.8,70.2,992.36
0,21.32,26.4,68,992.28
0,21.34,28.6,68,992.26
0,21.2,27.2,69.4,992.3
0,21.2,29.4,69,992.34
0,21.26,30.6,68.4,992.3
0,21.16,33.4,69.4,992.4
0,21.04,39,70.6,992.3
0,21.08,35.4,70.6,992.3
0,20.9,36.4,71.2,992.2
0,20.92,40.2,71,992.24
0,20.9,39.6,71,992.22
0,20.82,37.8,71.6,992.18
0,20.84,36.6,71.2,992.2
0,20.76,38.2,71.6,992.04
0,20.62,37.8,72.6,991.98
0,20.54,39,73.6,992
0,20.6,38.6,73,991.98
0,20.48,39,74,991.9
0,20.5,41.4,74.2,991.84
0,20.52,42,73.8,991.82
0,20.54,40.6,73.6,991.7
0,20.56,41.2,73.4,991.58
0,20.64,44,72.8,991.44
0,20.56,43.8,73.6,991.4
0,20.56,41.8,73.4,991.42
0,20.66,50.2,73,991.3
0,20.74,50.6,72.6,991.38
0,20.54,47.2,74,991.4
0,20.5,45.2,74,991.4
0,20.42,47.2,74.8,991.42
0,20.42,43.2,74.8,991.46
0,20.28,42.2,76.6,991.48
0,20.14,41,77.6,991.44
0,20.02,38.2,78.8,991.42
0,19.94,38.2,79,991.32
0,20.22,38,77.2,991.12
0,20,35,78.8,991.18
0,20,29.6,78.8,991.28
0,19.98,33,79,991.08
0,20,32.2,79,990.96
0,20.24,31.6,77.6,991
0,20.6,33.4,75,990.92
0,20.82,36.2,72.8,990.7
0,20.96,37.4,71.4,990.72
0,20.88,35.4,72.2,990.68
0,20.72,33.2,73.4,990.54
0,20.74,32,72.8,990.38
0,20.66,31.8,73.2,990.28
0,20.68,31.4,73.2,990.26
0,20.76,30.8,72.4,990.22
0,20.96,30.4,70.8,990.16
0,21.34,32.4,68.6,990.2
0,21.46,29,68,990.4
0,21.58,30.6,67.2,990.42
0,21.62,31.4,66.8,990.34
0,21.72,30.2,66.2,990.3
0,21.62,34.6,66.8,990.2
0,21.64,36.6,66,990.34
0,21.8,32.4,65.2,990.54
0,21.8,33.2,64.6,990.52
0,21.88,33.8,64.4,990.46
0,21.74,31.4,65.2,990.46
0,21.8,30.4,64.8,990.56
0,21.8,29.6,64.8,990.56
0,21.64,28,65.2,990.6
0,21.58,29.4,65.2,990.5
0,21.52,29.6,65.8,990.5
0,21.6,31.2,65.4,990.44
0,21.7,30.6,64.6,990.38
0,21.62,34.6,65,990.4
0,21.58,30.6,65.4,990.44
0,21.58,32.8,65.2,990.46
0,21.66,33.4,65,990.5
0,21.7,35.4,65,990.4
0,21.7,34.6,65,990.52
0,21.56,35.8,65.8,990.54
0,21.6,33.6,66,990.5
0,21.5,37,67,990.58
0,21.62,28.8,66,990.84
0,21.54,26.6,66.6,990.9
0,21.54,29,66.8,990.92
0,21.6,32.8,66.8,990.94
0,21.68,31.2,66.2,991
0,21.78,32.4,66,991
0,21.84,36.2,65.4,991.06
0,21.82,32.6,66,991.32
0,21.94,25.8,65.8,991.5
0,22.02,28,65.8,991.56
0,21.9,30,66.4,991.7
0,21.72,31.6,67.8,991.84
0,21.58,29.4,68.8,991.94
0,21.48,28,69.2,992.08
0,21.4,25,70,992.24
0,21.38,22.2,70.2,992.38
0,21.36,20.2,70.2,992.48
0,21.32,18.6,70.8,992.58
0,21.3,19.2,70.2,992.54
0,21.22,17.6,70.6,992.54
0,21.18,16.6,71,992.5
0,21.22,17.8,70.8,992.66
0,21.7,20.2,67.6,992.82
3.206,21.18,25.2,69.4,993.26
6.56,18.56,34.2,80.4,993.62
8.362,17.96,36.8,82.8,993.86
7.59,17.7,31.4,84,994.12
1.902,17.24,31,84.4,994.42
0.228,16.84,32,84,994.66
1.088,16.72,27.2,83,994.8
3.602,16.62,29.6,83.6,994.9
2.694,16.6,28.6,83,995.08
2.742,16.52,29.4,83.8,995.26
5.58,16.48,27.2,80.4,995.3
5.29,16.4,25,77.2,995.42
9.192,16.3,22.8,74.8,995.5
11.556,16.28,29.6,65.8,995.58
11.494,16.12,32.6,60,995.66
15.57,16,29.4,60.2,995.72
13.366,15.9,26.6,61.4,995.84
16.194,15.84,26.4,61.2,996
15.476,15.8,20.4,62.2,996.1
18.222,15.78,19.8,63.8,996.18
17.462,15.8,21.4,64,996.32
17.028,15.8,26.2,64.4,996.46
23.078,15.74,27.8,66,996.54
31.548,15.72,28.4,67.6,996.58
28.126,15.7,27,68.4,996.64
39.038,15.78,27.2,67.8,996.66
49.896,15.8,27.6,69.4,996.7
47.118,15.78,25.2,69.6,996.9
58.204,15.8,24.4,70.6,996.98
95.232,15.82,24,70.6,997
120.16,16.08,20.4,70.4,997.1
150.25,16.2,20.6,70.2,997.1
153.69,16.26,21.4,69.2,997.12
134.35,16.4,20.8,68.8,997.26
107.57,16.38,20.2,69,997.5
155.85,16.46,24.6,68,997.56
169.1,16.64,25,68,997.68
175.64,16.54,22.4,67.2,997.76
173.73,16.74,24,67,997.74
115.61,16.62,21.6,67.4,997.86
95.182,16.48,16,68.2,997.96
102.44,16.32,16.4,67.6,998
116.39,16.38,16.6,67.4,998.06
112.53,16.26,18,67.4,998.1
117.71,16.24,15.8,67.8,998.1
145.3,16.36,17.4,67.4,998.1
157.73,16.3,18.4,67,998.1
179.04,16.38,20.6,67.2,998.1
180.79,16.34,19.2,66,998.12
165.75,16.14,19.8,66.2,998.2
169.1,16.22,17.6,66,998.2
198.72,16.28,16.8,64.8,998.2
263.28,16.56,16.6,64.8,998.2
232.41,16.92,15.2,68.6,998.28
209.58,16.48,14.2,64.4,998.4
236.57,16.6,15.2,64,998.4
252.34,16.8,15.6,62.6,998.4
266.49,16.72,16.2,60.8,998.3
278.94,16.74,17.4,60.6,998.4
343.52,17.02,17.4,59.4,998.5
439.66,17.32,17,58.4,998.52
458.73,17.42,14.2,57.6,998.58
523.21,17.72,16.2,56.8,998.5
490.26,17.88,13.4,55.4,998.5
487.92,18.16,15,54.8,998.56
524.77,17.94,17.2,53.8,998.52
565.12,18.14,16.8,53.4,998.42
684.93,18.22,14.8,53.2,998.48
748.48,18.34,11.4,52.6,998.44
717.96,18.8,14.4,52,998.4
562.11,18.78,13.4,51.4,998.4
614.21,18.5,14.4,53,998.34
812.62,18.86,13,52.4,998.24
760.28,19.18,12.6,50.6,998.2
798.7,19.48,10.8,50.4,998.14
1125,20.2,13.6,47.6,998.04
1145.2,20.22,18.2,46.8,997.98
1073.4,20,13.2,47.6,997.86
1071.8,20.58,14.6,46.6,997.74
1079.1,20.14,17,46,997.72
1088.2,20.08,10,47,997.78
1097.4,20.58,10.2,46.6,997.78
1096.2,20.3,22.4,47.6,997.86
1088,20.12,13.8,48.6,997.74
1102.3,20.72,16.4,47.6,997.7
1139.2,21.32,17.4,46.2,997.7
1117.7,20.56,19,47.2,997.7
1092.4,21.06,17.8,45.8,997.72
1091.8,20.6,12.2,45.4,997.7
1090.3,21.02,18.2,43.8,997.68
1089.6,21.32,21.4,42.2,997.7
1082.6,20.66,11,43.8,997.84
1090.1,20.94,18,42.8,997.72
1096.3,21.22,15.8,42.6,997.76
1081.1,21.38,19.4,42.2,997.8
1110.9,21.56,25.8,44,997.74
1082.8,21.38,25.2,43.6,997.7
1088.3,21.6,25.8,43.4,997.72
1026,21.02,21.8,45.2,997.78
986.96,20.96,21,45.2,997.64
1070.3,21.34,25,44.2,997.62
1077.5,21.38,24.4,45,997.74
1022.3,21.4,25.2,45.4,997.82
903.8,20.34,22.6,46.8,997.84
1038.3,20.9,22.6,46.2,997.7
871.45,20.88,21.4,45.8,997.62
872.81,20.94,21.2,45,997.6
779.65,20.96,21.6,45.4,997.46
639.57,20.28,25,47.4,997.46
1119.3,20.96,26,46.2,997.52
1100.7,21.44,23.2,45.2,997.4
930.22,21.38,26.8,46,997.46
1079.4,20.88,20.6,46.2,997.48
1037.9,20.92,20.2,46.2,997.4
1007.6,20.98,21.4,46.2,997.56
906.11,21.18,20.8,46.4,997.56
932.73,21.1,21.8,45.2,997.68
985.57,21.5,21.8,44.8,997.84
755.25,21.08,22.2,44.4,997.9
731.46,20.74,22.6,45.8,997.9
922.48,21.06,22.4,45.2,997.92
857.22,20.96,20,46.8,998.08
708.97,20.74,22.2,47.8,998.16
527.41,20.54,22.4,48.2,998.04
524.61,20.24,26.8,48.2,997.92
580.49,20.1,26,47.4,997.96
489.52,19.9,26.8,47.4,998.06
505.05,19.92,26,48.8,997.92
562.84,19.74,26.4,48.4,998.02
397.15,19.18,24,50.2,998.1
340.72,18.94,23.4,51.4,998.04
412.16,19.36,22.4,51.6,998
438.99,19.02,23,51.8,998.06
333.1,18.82,24,51.6,998
287.2,18.58,24.4,51.2,998
285.55,18.58,24,52,998.06
297.35,18.48,23.2,53,998.12
313.33,18.52,24.4,52,998.1
340.44,18.42,23.2,52,998.08
326.53,18.32,22.2,52.4,998.16
325.61,18.46,23.6,53.4,997.96
386.18,18.3,24.8,54.2,998.08
589.06,18.54,25.4,53.2,998.1
631.35,18.64,27.6,52.8,998.22
504.51,18.34,26.4,54,998.4
401.03,18.2,26.8,56,998.32
394.42,18.16,26,58,998.3
250.97,17.62,23.8,60,998.3
202.64,17.14,25.4,62.2,998.3
167.92,17.06,24.4,63.6,998.36
248.5,17.14,23.2,64.6,998.5
333.1,17.4,24.8,63,998.64
316.29,17.62,25.2,61.4,998.76
239.43,17.4,26.8,62,998.84
162.83,16.86,24.4,65.4,998.9
141.37,16.74,26.4,66,998.92
142.39,16.54,28,67.4,999.1
166.15,16.46,28,67,999.2
200.69,16.6,28,66.8,999.22
146.88,16.46,28,66.6,999.36
124.57,16.28,29,66.8,999.4
126.5,15.96,30.6,69.6,999.42
137.25,15.88,27.2,70,999.56
92,15.66,26.6,70.4,999.54
114.04,15.58,24.8,72,999.44
87.34,15.54,26,72.2,999.4
61.5,15.3,28,72.8,999.5
47.596,15.14,28,73.6,999.42
44.182,15.06,22.8,74.4,999.48
35.204,15,26,75.6,999.44
30.296,14.9,23.8,75,999.34
21.794,14.84,17.6,75.6,999.38
11.644,14.72,26,76.2,999.3
9.094,14.68,24,75.8,999.22
8.918,14.62,18.6,75.8,999.32
6.62,14.6,16.2,76,999.48
4.114,14.6,22.6,76.2,999.52
3.696,14.6,21.6,76,999.5
2.15,14.58,23.4,76,999.42
2.084,14.54,24.8,75.8,999.54
0,14.52,19.2,75,999.88
0,14.52,23.4,74.6,999.8
0,14.66,20.2,73,1000.3
0,14.7,22.2,72.6,1000.4
0,14.8,20,72.8,1000.6
0,14.74,17,73.6,1000.7
0,14.7,21.2,72.2,1000.5
0,14.64,19.2,72.8,1000.6
0,14.66,19.4,72.4,1000.7
0,14.68,19.2,72.2,1000.6
0,14.62,17.4,71.8,1000.7
0,14.58,16.8,72,1000.9
0,14.52,17.2,72.8,1001.2
0,14.58,16.2,72,1001.2
0,14.56,13.8,72.8,1001.3
0,14.58,13.8,73.2,1001
0,14.56,13.4,73.8,1000.8
0,14.54,17.6,73.8,1000.8
0,14.5,17.6,73,1000.7
0,14.46,17.2,72.8,1000.4
0,14.42,15.6,72.8,1000.6
0,14.4,14.2,73,1000.4
0,14.4,11.8,74,1000.4
0,14.4,14.6,74,1000.2
0,14.4,17.2,74,1000.1
0,14.4,17,73.2,1000
0,14.4,18,73,1000
0,14.36,17.4,73.4,999.82
0,14.38,16.2,74,1000.1
0,14.3,15,75,1000.1
0,14.38,16,74.2,999.88
0,14.42,19.2,74,999.7
0,14.44,18.2,73,999.72
0,14.38,17.8,71.8,999.64
0,14.4,18.2,71.8,999.66
0,14.36,18,71.4,999.88
0,14.22,16.6,71.8,999.76
0,14.2,17.6,71.4,999.68
0,14.18,18.6,71.4,999.34
0,14.1,16.4,72,999.2
0,14,16.4,72.2,999.02
0,13.88,15.8,72.2,998.9
0,13.8,14.6,73,998.96
0,13.82,14.2,73,999.16
0,13.84,15.8,72.8,999.02
0,13.82,14.2,72.4,999.28
0,13.7,13,73.2,999.32
0,13.66,12.6,73.4,999.46
0,13.8,11.8,72.2,999.64
0,13.84,12.2,72,999.44
0,13.8,12.2,72,999.32
0,13.8,11.8,72.2,999.48
0,13.8,13,72,999.2
0,13.82,16.6,71.6,998.82
0,13.84,15,70.6,998.96
0,13.72,15.8,71.2,998.54
0,13.78,14.2,70,998.56
0,13.74,13.8,71.2,999
0,13.78,12.2,71.2,999.06
0,13.78,14.2,71.2,998.82
0,13.72,15.2,71.4,998.6
0,13.74,15.8,70.6,998.86
0,13.7,14.2,70,998.82
0,13.7,16.6,69.8,998.54
0,13.68,15.8,69.2,998.4
0,13.66,14.2,69.4,998.54
0,13.68,13,69.2,998.54
0,13.7,10.6,69.6,998.7
0,13.7,11.4,70,998.5
0,13.6,10.6,70.6,998.3
0,13.6,12.2,71,998.14
0,13.6,12.6,70.4,998.16
0,13.6,13.8,70.2,998.12
0,13.6,12.2,70.2,997.92
0,13.6,12.2,69.4,997.94
0,13.6,11,69,997.76
0,13.62,13,68.8,997.7
0,13.6,11.8,68.8,997.68
0,13.62,12.6,68.8,997.6
0,13.7,11.8,68,997.54
0,13.64,13.8,67.4,997.36
0,13.68,13.4,68,997.5
0,13.62,12.2,67.8,997.56
0,13.6,9.6,69,997.6
0,13.52,8.6,69.8,997.78
0,13.5,8.6,69.6,997.88
0,13.5,7.8,70.8,997.92
0,13.5,7.6,70,998.06
0,13.5,8,70.4,997.84
0,13.46,8,70.8,997.76
0,13.38,4.6,71.6,998
0,13.28,0,73,998.08
0,13.22,0,70.8,997.9
0,13.12,0,71.2,997.84
0,13.08,0,71.8,997.7
0,12.96,0,73.8,997.98
0,12.74,0,74.8,997.98
0,12.2,0,76.8,997.94
0,12.24,0,76.2,997.92
0,12.36,0,75.4,998.06
0,11.9,0,78,998.28
0,11.52,0,79.2,998.42
0,11.56,1.6,79.4,998.32
0,11.6,4.6,79.6,998.4
0,11.76,2.4,78.4,998.5
0,11.9,0,78,998.54
0,12.28,0.4,75.6,998.56
0,12.22,0,76.4,998.5
0.8,12.22,0,76.2,998.66
1.796,11.96,1.4,78.2,998.46
2.474,11.82,4.6,78.8,998.48
4.474,11.8,0,79.2,998.72
7.652,11.82,0,79,999
11.354,11.92,0,79.2,999.1
13.854,12.28,0,78,999.24
16.192,12.28,0,80.2,999.28
20.12,12.42,0,80.2,999.36
24.122,12.78,0,77.4,999.42
24.742,12.86,0,79,999.5
27.004,13,0,76.8,999.5
32.044,13.02,0,77.4,999.54
36.932,13.16,0,75.6,999.7
45.994,13.4,0,74.6,999.6
47.542,13.44,0,73,999.72
53.06,13.52,2.4,72.6,999.66
54.312,13.64,8,71.8,999.6
58.848,13.76,7.4,71.6,999.76
72.53,13.84,4.6,72,999.8
75.486,13.9,2,71.6,999.86
83.744,13.96,0,71.2,999.96
89.044,14,0,71.8,999.9
